id,organization_id,name,species,sex,estimated_birth_date,intake_date,intake_source,status,priority,action_needed,description,microchip_number,primary_photo_url,adoption_profile_url,internal_notes,current_foster_id,created_at,updated_at,birthdate_source,estimated_age_value,estimated_age_unit,estimated_age_as_of,breed_id,breed_text,is_mixed_breed,litter_id
1bd5220a-15eb-441c-ba1b-aab58cccd502,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mango,Dog,Male,2026-02-04,2026-04-29,Trapped,medical,normal,,"Shy at first, warms up quickly with patience.",992601802300661,,,,,2026-04-29T14:38:13.978Z,2026-05-15T12:23:42.978Z,estimated_age,12,weeks,2026-04-29,d01b4b32-7f88-44e1-8403-49d4bc5869b5,,true,
bb1ae512-83f4-4c40-88b6-9d2688bd5bb4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Patches,Dog,Male,2024-12-31,2025-01-18,Trapped,adoptable,urgent,,Great with kids and other dogs.,991358008162816,,,,,2025-01-18T08:38:13.978Z,2025-02-04T06:28:24.978Z,estimated_age,18,days,2025-01-18,c075056d-654c-4e30-9cd3-bc399968d98a,,false,
0b4e3a72-d7be-4fac-9ad0-4eee6640d801,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Basil,Cat,Unknown,2024-03-11,2025-01-05,Animal Control,adoptable,normal,,"Calico, talkative and curious.",,,,,,2025-01-05T11:38:13.978Z,2025-01-16T12:38:54.978Z,estimated_age,10,months,2025-01-05,17399b44-8cad-4370-8ad0-497ffdeea46d,,false,
9b7ab78c-c277-4571-a307-a5f1b2470fdc,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Duke,Cat,Male,2025-09-23,2025-12-22,TNR clinic intake,medical,normal,,"Black, friendly and playful.",,,,,,2025-12-22T07:38:13.978Z,2026-01-05T12:33:20.978Z,estimated_age,3,months,2025-12-22,3b26ab84-0278-4d2d-b794-14d923918f58,,false,
bc18ff0f-765e-4691-a982-f113846f2268,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daisy,Dog,Male,2010-05-17,2026-05-13,Trapped,hold,normal,,Great with kids and other dogs.,,,,,,2026-05-13T14:38:13.978Z,2026-05-22T10:15:12.978Z,estimated_age,16,years,2026-05-13,22cc9792-2cfa-4766-be30-1c09ade6cf8a,,false,
6b01e312-589e-4c2a-8dc5-9bec9c9e1973,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Misty,Cat,Female,2025-01-02,2025-03-20,Returned adoption,adopted,needs_attention,,"Calico, talkative and curious.",961431165654677,,,,,2025-03-20T11:38:13.978Z,2025-04-04T11:46:16.978Z,estimated_age,11,weeks,2025-03-20,17399b44-8cad-4370-8ad0-497ffdeea46d,,false,
77f6cd6c-a388-4d79-a21e-c232b055353c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jack,Dog,Female,2024-10-11,2025-05-09,Bottle baby (orphan),medical,needs_attention,,Great with kids and other dogs.,994390829443931,,,,,2025-05-09T10:38:13.978Z,2025-05-18T20:25:28.978Z,estimated_age,7,months,2025-05-09,,,false,
a8f3b42c-f408-46ba-903a-c9683de27cd0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cupcake,Dog,Male,2014-04-01,2025-05-28,Trapped,adopted,normal,,Selective with other dogs; would do best as the only pet.,,,,Litter buddy ID: see related animals.,,2025-05-28T08:38:13.978Z,2025-05-31T03:14:37.978Z,estimated_birthdate,,,,bf4cd657-45c3-4266-93c9-2f9c294fce60,,false,
70ba301b-55f9-4e6f-8281-77d166daef49,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mia,Dog,Male,2019-05-30,2025-05-28,Trapped,fostered,needs_attention,,"Very food-motivated, easy to train.",,,,,,2025-05-28T14:38:13.978Z,2025-06-19T13:04:56.978Z,estimated_age,6,years,2025-05-28,3d80f4c9-8bb5-4de3-a4bf-671236105f38,,false,
ad503dbd-4aec-4451-ae71-decb88537ae6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Dijon,Dog,Male,2025-03-04,2025-03-26,TNR clinic intake,fostered,normal,,,,,,Skittish around tall men; pair with a calm female adopter.,,2025-03-26T13:38:13.978Z,2025-04-02T12:09:45.978Z,estimated_age,22,days,2025-03-26,,,false,
0f74f8db-79ff-4947-a1b8-480c07c7e6f3,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wiggles,Cat,Male,2019-11-29,2025-01-22,Stray,adoptable,needs_attention,,Solid black with green eyes.,959962244607275,,,,,2025-01-22T08:38:13.978Z,2025-02-11T18:55:31.978Z,estimated_birthdate,,,,,,false,
ef80d323-b310-48ff-90f7-ea6ee326daa5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ranger,Cat,Male,2017-03-21,2026-03-19,Stray,fostered,normal,,"Tuxedo, dignified and reserved.",,,,,,2026-03-19T08:38:13.978Z,2026-03-29T03:35:32.978Z,estimated_age,9,years,2026-03-19,fbd65595-09f4-41fc-a6bf-1b9e14ee51da,,false,
2b350f40-1859-4e89-a740-6d9fcf4d2465,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hermes,Dog,Female,2022-10-30,2025-10-29,,fostered,normal,,Heartworm positive — undergoing treatment.,913481377128744,,,,,2025-10-29T11:38:13.978Z,2025-11-18T07:28:51.978Z,estimated_age,3,years,2025-10-29,,,false,
74337200-b729-45f0-aa51-0d61351cc30f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Lola,Cat,Male,2025-06-24,2025-08-26,Trapped,fostered,normal,,"Tabby, very affectionate once trust is earned.",,,,,,2025-08-26T13:38:13.978Z,2025-09-08T07:17:13.978Z,estimated_age,9,weeks,2025-08-26,fa9f0a12-5eae-4925-91d9-a9581a53081b,,false,
5c77db28-b481-44ac-a6bc-e077783e6ced,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Saturn,Dog,Male,2022-02-22,2025-02-21,Transfer,adoptable,normal,,"Shy at first, warms up quickly with patience.",,,,,,2025-02-21T13:38:13.978Z,2025-03-01T21:07:48.978Z,estimated_age,3,years,2025-02-21,4fc402b9-3069-4cb4-81db-61ea13053837,,true,
b81812fc-9c15-4557-b0e8-84db4ff36478,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Freya,Cat,Male,2026-02-15,2026-04-16,Owner surrender,intake,normal,,"Black, friendly and playful.",,,,,,2026-04-16T08:38:13.978Z,2026-04-22T01:11:20.978Z,estimated_age,2,months,2026-04-16,,,false,
11cdf250-60c6-4286-9bd2-01c13f3f4414,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cookie,Cat,Unknown,2016-04-10,2025-10-05,Stray,adoptable,normal,,"Feral when trapped, slowly socializing in foster.",,,,,,2025-10-05T07:38:13.978Z,2025-10-11T00:15:48.978Z,estimated_birthdate,,,,,,false,
f7220e55-9cda-48d9-acf5-38f74c8881cd,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Buddy,Cat,Female,2015-01-24,2025-05-29,Trapped,fostered,normal,,"Tuxedo, dignified and reserved.",986878444216912,,,,,2025-05-29T10:38:13.978Z,2025-06-15T17:23:02.978Z,estimated_birthdate,,,,85c832c2-86c3-4414-8f3e-d9fac115b6a8,,false,
280d94ec-54b2-4a51-afdd-5a455dd625e0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sadie,Dog,Female,2025-08-29,2025-09-16,Bottle baby (orphan),adoptable,normal,,Loves car rides and morning walks.,,,https://www.petfinder.com/cat/sadie-32214/,,,2025-09-16T12:38:13.978Z,2025-09-24T23:05:42.978Z,estimated_age,18,days,2025-09-16,433cb5e7-90d9-4c47-972c-57f15e8b0b95,,false,
7da97769-8733-479d-a8a9-3a10f21dbe46,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Iris,Cat,Male,2012-12-09,2025-12-06,Animal Control,hospice,normal,,"Black, friendly and playful.",,,,,,2025-12-06T09:38:13.978Z,2025-12-19T18:26:24.978Z,estimated_age,13,years,2025-12-06,,Domestic Shorthair mix,true,
b09c2d59-876e-4117-9492-15b0b407891c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pogo,Dog,Female,2024-03-14,2024-12-09,Saving Grace,fostered,normal,,"Recovering from leg injury, will need follow-up vet care.",925461719340644,,,,,2024-12-09T15:38:13.978Z,2024-12-21T14:51:10.978Z,estimated_age,9,months,2024-12-09,b444bf73-5259-40e2-adf4-dd0a587845e1,,true,
595637c0-7b38-4bf2-86f2-2ab571d278e9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Zoe,Dog,Male,2012-02-21,2025-09-08,Owner surrender,intake,normal,,"Sweet and goofy, loves belly rubs.",927481013986282,,,,,2025-09-08T09:38:13.978Z,2025-09-18T12:41:58.978Z,estimated_birthdate,,,,,Lab mix,true,
8055d9cd-ea2e-469b-a8e4-a3c5d9178be9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sergeant,Dog,Unknown,2017-07-09,2025-07-07,Stray,intake,normal,,"Shy at first, warms up quickly with patience.",,,,History of skin allergies; document any flare-ups.,,2025-07-07T13:38:13.978Z,2025-07-08T20:33:55.978Z,estimated_age,8,years,2025-07-07,15b9503b-76db-4f80-99ee-1f55d5e7360e,,false,
92f0a56d-5d8f-4a24-aa45-4be07ddd0dfa,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ranger,Cat,Female,2017-10-31,2025-08-02,Saving Grace,medical,normal,,"Orange tabby, loves laps and naps.",,,,Skittish around tall men; pair with a calm female adopter.,,2025-08-02T07:38:13.978Z,2025-08-03T02:14:35.978Z,estimated_birthdate,,,,,,false,
f288d210-18f0-41db-a8cc-25e521d2a6c2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Athena,Dog,Unknown,2016-12-03,2024-12-01,Owner surrender,medical,normal,,Loud chewer of toys. Otherwise impeccable manners.,906843024407746,,,,,2024-12-01T15:38:13.978Z,2024-12-06T17:27:08.978Z,estimated_age,8,years,2024-12-01,15b9503b-76db-4f80-99ee-1f55d5e7360e,,false,
6a5832b7-1529-4c93-ad39-9b6d6e4a9159,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tigger,Cat,Male,2025-04-26,2025-07-19,Owner surrender,adopted,needs_attention,,Bottle baby — needs an experienced foster.,909065232420805,,,Microchip pending — schedule at next clinic.,,2025-07-19T12:38:13.978Z,2025-07-22T15:56:19.978Z,estimated_age,12,weeks,2025-07-19,,,false,
8da1cbe3-4f27-4959-b485-4c1d4d60c262,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Iris,Cat,Female,2025-10-25,2025-12-20,Stray,intake,needs_attention,,Senior cat looking for a quiet home.,,,,,,2025-12-20T07:38:13.978Z,2025-12-30T11:25:22.978Z,estimated_age,8,weeks,2025-12-20,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
a05cdcc1-b3c5-4230-8b76-954cf73b591e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Storm,Dog,Female,2024-02-06,2025-06-18,Returned adoption,fostered,normal,,Bonded pair — needs to be adopted with a sibling.,,,,,,2025-06-18T10:38:13.978Z,2025-07-05T18:53:27.978Z,estimated_birthdate,,,,bf4cd657-45c3-4266-93c9-2f9c294fce60,,false,
32c30456-29b8-4c24-b48c-31fceb4ea078,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Luna,Dog,Female,2025-04-09,2025-12-05,Owner surrender,fostered,normal,,"Shy at first, warms up quickly with patience.",,,,,,2025-12-05T10:38:13.978Z,2025-12-23T07:56:17.978Z,estimated_age,8,months,2025-12-05,c5f104ae-13e8-4864-8a9a-791f7eddcddd,,true,
4190f4c7-42dc-43fe-afdb-347d45865744,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Nala,Cat,Female,2014-09-15,2025-09-12,Trapped,fostered,normal,,"Black, friendly and playful.",949904574731830,,,,,2025-09-12T11:38:13.978Z,2025-09-16T23:22:17.978Z,estimated_age,11,years,2025-09-12,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
478d3f94-57c5-4a42-9efd-1387f931f49c,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Echo,Dog,Male,2023-11-02,2024-12-26,Owner surrender,adopted,normal,,Bonded pair — needs to be adopted with a sibling.,,,,,,2024-12-26T09:38:13.978Z,2025-01-10T13:30:07.978Z,estimated_age,14,months,2024-12-26,db86331e-3e85-408b-acda-1bf8ab3cb31f,,false,
e7a3d89e-46d6-4f52-bea5-8e420ef4b05d,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sergeant,Dog,Female,2015-07-02,2025-11-14,,adopted,urgent,,"High-energy, would do best with an active family.",,,,,,2025-11-14T08:38:13.978Z,2025-11-21T22:11:20.978Z,estimated_birthdate,,,,,,false,
22675d0f-7f15-40fd-b50e-c7b7ab17a359,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tucker,Cat,Male,2024-09-22,2025-11-10,Owner surrender,medical,urgent,,Senior cat looking for a quiet home.,945092156755272,,,,,2025-11-10T15:38:13.978Z,2025-11-10T18:32:45.978Z,estimated_birthdate,,,,,,false,
b5355e5c-f659-4f6b-9705-ed1cdab0d1f0,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Iris,Dog,Female,2024-03-10,2026-03-10,TNR clinic intake,intake,normal,,"High-energy, would do best with an active family.",,,,,,2026-03-10T10:38:13.978Z,2026-03-22T20:06:54.978Z,estimated_age,2,years,2026-03-10,,,false,
b127219f-4892-4a13-ae58-e959c48ce27a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Brandy,Dog,Male,2024-05-28,2025-05-28,Owner surrender,fostered,normal,,,,,,Microchip pending — schedule at next clinic.,,2025-05-28T12:38:13.978Z,2025-06-17T09:55:41.978Z,estimated_age,1,years,2025-05-28,b444bf73-5259-40e2-adf4-dd0a587845e1,,true,
84cbbca6-e267-4e57-a3df-9b64e6059681,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Pepper,Dog,Female,2025-07-21,2025-08-18,Stray,medical,normal,,"High-energy, would do best with an active family.",994421057021245,,,,,2025-08-18T10:38:13.978Z,2025-09-07T04:26:46.978Z,estimated_age,4,weeks,2025-08-18,f199f3ac-4b2d-4240-9f96-3b147a99c8fb,,false,
f8efbdbc-6d3b-47ff-a90f-3ba3a3ec31e5,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Jack,Cat,Unknown,2023-05-03,2025-03-02,Transfer,adopted,normal,,"Black, friendly and playful.",,,,Watch food intake — tends to overeat.,,2025-03-02T14:38:13.978Z,2025-03-03T13:21:50.978Z,estimated_birthdate,,,,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
deee58ca-71fe-41b5-829c-83fc1a7fe77b,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hermes,Cat,Female,2013-01-25,2025-03-02,TNR clinic intake,adoptable,normal,,"Orange tabby, loves laps and naps.",,,,Microchip pending — schedule at next clinic.,,2025-03-02T10:38:13.978Z,2025-03-08T18:50:08.978Z,exact_birthdate,,,,12f385f0-f160-4262-86ea-e7287e18cf5c,,false,
24879993-cc91-4548-96f2-010d00f44ccf,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Tequila,Cat,Unknown,2020-04-19,2025-04-18,Stray,medical,normal,,"Tabby, very affectionate once trust is earned.",,,,,,2025-04-18T10:38:13.978Z,2025-04-21T15:47:03.978Z,estimated_age,5,years,2025-04-18,,,false,
39c4dca9-d299-426a-a98d-bbef2e48a1be,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sky,Cat,Female,2015-12-07,2024-11-30,Stray,fostered,normal,,Solid black with green eyes.,902412557218456,,,,,2024-11-30T07:38:13.978Z,2024-11-30T11:18:06.978Z,estimated_birthdate,,,,,,false,
200bb994-5188-4643-acff-1839a2d512c8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Wasabi,Cat,Male,2025-07-03,2025-09-04,Surrender,adoptable,normal,,"Tabby, very affectionate once trust is earned.",,,https://www.petfinder.com/cat/wasabi-68147/,Vaccines on file from previous shelter.,,2025-09-04T09:38:13.978Z,2025-09-22T03:28:48.978Z,estimated_age,9,weeks,2025-09-04,,,false,
6a06b38c-c1a2-417a-accb-57da3ed442e2,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ginger,Dog,Unknown,2024-10-31,2024-12-05,TNR clinic intake,fostered,normal,,"House-trained, crate-trained, knows basic commands.",,,,History of skin allergies; document any flare-ups.,,2024-12-05T13:38:13.978Z,2024-12-25T03:56:59.978Z,estimated_age,5,weeks,2024-12-05,,Terrier mix,true,
bdfb2dbd-bcd2-43ac-be60-5392917a76fe,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Major,Cat,Male,2025-06-20,2025-08-08,Trapped,medical,normal,,"Tuxedo, dignified and reserved.",,,,,,2025-08-08T12:38:13.978Z,2025-08-22T15:49:57.978Z,estimated_age,7,weeks,2025-08-08,8c137ad9-abed-4b8a-8c57-87434cc9dcf9,,false,
e4c62fb4-8d19-4398-84b9-c061e8eda5b9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mocha,Cat,Female,2018-04-29,2025-11-27,Trapped,fostered,normal,,"Tabby, very affectionate once trust is earned.",,,,,,2025-11-27T15:38:13.978Z,2025-12-12T20:51:06.978Z,exact_birthdate,,,,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
79ebe8fd-6f68-40e7-9100-97ddacb04eea,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bandit,Dog,Female,2009-02-20,2025-01-02,Owner surrender,medical,needs_attention,,"Sweet and goofy, loves belly rubs.",,,,,,2025-01-02T12:38:13.978Z,2025-01-16T09:18:12.978Z,estimated_birthdate,,,,,Pit mix,true,
5d5f96e7-f465-4812-8df3-5b4f3115cf9e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Rosie,Cat,Female,2024-12-25,2025-03-25,Stray,intake,normal,,FIV+ — indoor-only home required.,,,,,,2025-03-25T08:38:13.978Z,2025-03-31T17:03:07.978Z,estimated_age,3,months,2025-03-25,677c1b27-f593-4a96-b3b9-90cdad659f6c,,false,
3c1e9b77-7a8e-4566-8e24-6d2ba02c6d85,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ruby,Dog,Male,2025-09-22,2025-10-18,Stray,fostered,normal,,Senior — looking for a calm retirement home.,,,,,,2025-10-18T15:38:13.978Z,2025-10-30T06:35:15.978Z,estimated_age,26,days,2025-10-18,,,false,
94d9d61d-3505-4ce8-bf07-ae03a54d46f6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Noodle,Dog,Female,2018-02-25,2025-02-23,Saving Grace,intake,normal,,Anxious in new environments; thrives on routine.,,,,,,2025-02-23T13:38:13.978Z,2025-03-13T12:51:34.978Z,estimated_age,7,years,2025-02-23,,Terrier mix,true,
d87ccc52-5078-4789-b9b3-06afdfe77673,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Ricotta,Dog,Female,2024-03-12,2025-02-05,Animal Control,adopted,normal,,"Very food-motivated, easy to train.",,,,,,2025-02-05T09:38:13.978Z,2025-02-25T13:38:03.978Z,estimated_age,11,months,2025-02-05,a52e8d30-b090-4dfa-be76-ac369e09c235,,false,
59ecf51c-f120-499e-8819-8e6b2c9c6f46,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Squiggle,Cat,Male,2010-09-24,2026-01-06,Animal Control,fostered,normal,,"Tabby, very affectionate once trust is earned.",949890057214768,,,,,2026-01-06T09:38:13.978Z,2026-01-15T01:07:58.978Z,estimated_birthdate,,,,d0e140ca-0809-47f2-811b-071f6315f1cd,,false,
040bd1e6-5679-419b-8634-ab27bc484f95,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sunny,Cat,Unknown,2024-09-22,2025-07-19,Found - good Samaritan,medical,normal,,"Recovering from URI, almost ready for foster.",,,,,,2025-07-19T09:38:13.978Z,2025-07-21T12:15:36.978Z,estimated_age,10,months,2025-07-19,cc2503c9-4628-4f9e-a24e-cc61dc164e86,,false,
bbc23825-4995-4618-9219-d3198c8a2a23,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mozzarella,Dog,Female,2016-09-10,2025-09-08,Animal Control,fostered,urgent,,Bonded pair — needs to be adopted with a sibling.,,,,,,2025-09-08T08:38:13.978Z,2025-09-27T21:09:01.978Z,estimated_age,9,years,2025-09-08,b444bf73-5259-40e2-adf4-dd0a587845e1,,true,
30d06e32-208b-4a4c-b390-d1ba35157fd9,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Biscuit,Dog,Male,2025-01-26,2025-04-13,Stray,intake,urgent,,Heartworm positive — undergoing treatment.,,,,Watch food intake — tends to overeat.,,2025-04-13T09:38:13.978Z,2025-04-22T05:50:53.978Z,estimated_age,11,weeks,2025-04-13,10562a10-19e7-45be-a63d-a2027118cbfd,,false,
c605d89b-5909-4367-872b-47da4b85f529,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Bluto,Dog,Male,2023-05-31,2025-03-04,Trapped,intake,urgent,,"Shy at first, warms up quickly with patience.",920188011219492,,,,,2025-03-04T07:38:13.978Z,2025-03-08T11:24:41.978Z,estimated_birthdate,,,,433cb5e7-90d9-4c47-972c-57f15e8b0b95,,false,
d72f8446-14ba-40ec-99f7-43228ea077d8,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sage,Dog,Female,2025-09-01,2026-01-29,Owner surrender,fostered,needs_attention,,Anxious in new environments; thrives on routine.,,,,,,2026-01-29T09:38:13.978Z,2026-02-13T15:22:51.978Z,estimated_age,5,months,2026-01-29,,Heeler mix,true,
fc619e37-e671-4cb6-a3ba-1c3b65adf39a,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Hermes,Dog,Female,2024-10-06,2025-02-03,Stray,adoptable,needs_attention,,Loves car rides and morning walks.,,,,,,2025-02-03T10:38:13.978Z,2025-02-03T14:25:43.978Z,estimated_age,4,months,2025-02-03,,,false,
8d0c2411-0c23-459e-ad23-d1a7f61ca667,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mittens,Dog,Female,2009-05-24,2025-05-20,Animal Control,fostered,normal,,"Recovering from leg injury, will need follow-up vet care.",,,,,,2025-05-20T13:38:13.978Z,2025-05-31T19:30:32.978Z,estimated_age,16,years,2025-05-20,1da934a3-9d57-4e7e-8ac0-15b1ea3e1ead,,false,
54bac509-7278-4b01-a660-594da0c8f536,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Foggy,Cat,Male,2024-12-24,2026-05-18,Found - good Samaritan,intake,normal,,"Orange tabby, loves laps and naps.",,,,,,2026-05-18T14:38:13.978Z,2026-05-28T03:52:59.978Z,estimated_age,17,months,2026-05-18,,Tabby mix,true,
db268015-ab2e-43cc-8bb1-a121be43a25e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sriracha,Dog,Male,2025-01-25,2025-02-10,Owner surrender,adoptable,needs_attention,,"Sweet and goofy, loves belly rubs.",985392278802115,,,,,2025-02-10T14:38:13.978Z,2025-02-13T22:10:19.978Z,estimated_age,16,days,2025-02-10,,,false,
0f1a2df0-667b-4b7b-8139-54b36f5fa97e,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daisy,Cat,Female,2025-01-12,2025-02-02,Owner surrender,fostered,normal,,"Black, friendly and playful.",,,,,,2025-02-02T10:38:13.978Z,2025-02-08T15:56:19.978Z,estimated_age,3,weeks,2025-02-02,3e51b819-8acd-4187-a451-a92529406ed3,,false,
9bc493aa-0399-4b89-92db-e978888d2815,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Comet,Dog,Male,2024-02-28,2025-06-08,Bottle baby (orphan),intake,normal,,"House-trained, crate-trained, knows basic commands.",,,,,,2025-06-08T13:38:13.978Z,2025-06-26T22:14:14.978Z,estimated_birthdate,,,,ffaa2d98-44a5-45ed-97e2-5022a998603a,,false,
b6d1de5f-b11a-475c-8b15-5da4ea5de726,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Mustard,Cat,Unknown,2024-11-10,2024-12-06,,fostered,normal,,Senior cat looking for a quiet home.,,,,Microchip pending — schedule at next clinic.,,2024-12-06T13:38:13.978Z,2024-12-28T07:34:27.978Z,estimated_age,26,days,2024-12-06,fa9f0a12-5eae-4925-91d9-a9581a53081b,,false,
48942f10-1191-4eb6-b4db-fb6c8b2f865f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Echo,Dog,Female,2014-01-15,2026-05-05,Stray,fostered,normal,,Loves car rides and morning walks.,,,,,,2026-05-05T14:38:13.978Z,2026-05-14T07:47:37.978Z,estimated_birthdate,,,,,,false,
c75d5001-7acd-4157-8860-8cb20fc09608,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Daffodil,Dog,Female,2025-07-15,2025-12-12,TNR clinic intake,intake,needs_attention,,"Sweet and goofy, loves belly rubs.",905315433058887,,,,,2025-12-12T10:38:13.978Z,2026-01-01T13:02:34.978Z,estimated_age,5,months,2025-12-12,0a6c67f6-58b4-4e61-9c35-ffd62860b990,,false,
3418dcc7-d47d-489e-a2e8-6c5cc76f46e4,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Molly,Dog,Male,2025-06-25,2025-11-22,Surrender,adoptable,normal,,Heartworm positive — undergoing treatment.,,,,,,2025-11-22T12:38:13.978Z,2025-12-13T00:02:10.978Z,estimated_age,5,months,2025-11-22,b81c8483-9a5a-4c66-9d5f-30e2859c6d0f,,false,
d77be823-e849-47d4-bfa2-59ee1fc8d7fc,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Nala,Cat,Male,2025-01-24,2025-01-26,Stray,fostered,urgent,,Tortie with classic tortitude.,,,,,,2025-01-26T14:38:13.978Z,2025-02-17T11:43:30.978Z,estimated_age,2,days,2025-01-26,677c1b27-f593-4a96-b3b9-90cdad659f6c,,false,
6e750868-f3be-42fb-bd7e-33922bc413a7,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Olive,Cat,Female,2016-08-25,2025-04-23,Transfer,fostered,normal,,,,,,,,2025-04-23T08:38:13.978Z,2025-05-03T16:42:58.978Z,estimated_birthdate,,,,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
377e566d-65a6-4922-95a8-23c7f128408f,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Cherry,Cat,Unknown,2025-08-05,2025-10-28,Saving Grace,adoptable,normal,,"Feral when trapped, slowly socializing in foster.",,,,,,2025-10-28T09:38:13.978Z,2025-11-03T22:46:23.978Z,estimated_age,12,weeks,2025-10-28,fb89cfd0-a8dc-47fd-917a-c3832fbec123,,false,
8233cff5-8c01-4d56-b270-8fe7f43d4fd6,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Martini,Dog,Male,2024-12-07,2024-12-21,TNR clinic intake,hold,normal,,"High-energy, would do best with an active family.",,,,,,2024-12-21T11:38:13.978Z,2024-12-29T02:47:13.978Z,estimated_age,2,weeks,2024-12-21,d01b4b32-7f88-44e1-8403-49d4bc5869b5,,true,
ca5325b4-4f59-4da4-94ef-d40b7905dd73,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Neptune,Dog,Female,2024-03-07,2025-07-30,Trapped,fostered,urgent,,Bonded pair — needs to be adopted with a sibling.,,,,,,2025-07-30T13:38:13.978Z,2025-08-13T01:56:28.978Z,estimated_age,17,months,2025-07-30,,,false,
8780ac4d-553b-4ee8-959c-594904012bd1,ba7403e4-d70b-4fcf-9b3e-5a1c0d821032,Sergeant,Dog,Male,2015-01-30,2026-01-27,Stray,fostered,normal,,"Very food-motivated, easy to train.",,,,,,2026-01-27T11:38:13.978Z,2026-02-07T17:03:46.978Z,estimated_age,11,years,2026-01-27,,,false,
